,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
200600,1020,2.0,3.0,10019.0,H1,5.0,35275.0,843131.0,46.0,10.0,82152000.0,1987.0,-73.9850774,40.7606188,3
200609,1023,2.0,3.0,10019.0,H2,5.0,21275.0,325216.0,26.0,1.0,56778300.0,1929.0,-73.9837485,40.7625179,0
200619,1029,2.0,4.0,10019.0,O4,5.0,5057.0,112100.0,24.0,46.0,15166350.0,1927.0,-73.9814877,40.7663712,0
200620,1032,2.0,3.0,10036.0,O4,5.0,27975.0,552775.0,33.0,36.0,58604850.0,1931.0,-73.9915825,40.7575041,0
200621,1028,2.0,4.0,10019.0,D6,4.0,16120.0,311689.0,36.0,406.0,37209150.0,1979.0,-73.9814699,40.7654737,2
200624,1028,2.0,3.0,10019.0,O4,5.0,22075.0,435677.0,26.0,186.0,63641700.0,1921.0,-73.982531,40.7662753,0
200650,1027,2.0,4.0,10019.0,O4,5.0,29505.0,519600.0,26.0,53.0,115198650.0,1950.0,-73.9816902,40.7649495,0
200767,1041,2.0,3.0,10019.0,D8,3.0,16450.0,270211.0,25.0,295.0,51564600.0,1997.0,-73.9862393,40.7627186,2
200776,1039,2.0,3.0,10036.0,H2,5.0,4700.0,73651.0,27.0,1.0,12325410.0,2018.0,-73.9874308,40.761426,0
201162,1071,2.0,3.0,10036.0,D8,3.0,37655.0,388073.0,44.0,422.0,56460600.0,1987.0,-73.9976067,40.7609628,3
201169,1071,2.0,3.0,10036.0,D6,4.0,24269.0,319967.0,35.0,380.0,37141200.0,1996.0,-73.9963794,40.7605401,2
201171,1071,2.0,3.0,10036.0,D1,3.0,10042.0,125000.0,22.0,106.0,15907500.0,2000.0,-73.9970978,40.7609408,2
201279,1118,3.0,6.0,10023.0,M1,8.0,25104.0,40110.0,36.0,328.0,7374150.0,1974.0,-73.981428,40.7731562,0
201299,1260,2.0,4.0,10036.0,H1,5.0,15816.0,294000.0,30.0,1.0,40790250.0,1999.0,-73.9816422,40.7559961,0
201301,1132,3.0,3.0,10023.0,D8,3.0,9646.0,461229.0,54.0,340.0,58580550.0,2014.0,-73.9860604,40.7719602,3
201341,1138,3.0,6.0,10023.0,D4,3.0,15263.0,186737.0,25.0,245.0,20574450.0,1975.0,-73.9832328,40.7748747,2
201345,1261,2.0,4.0,10036.0,H6,3.0,6024.0,126000.0,21.0,0.0,11737800.0,2013.0,-73.9806422,40.7564653,2
201371,1260,2.0,4.0,10036.0,RC,5.0,27614.0,446678.0,26.0,3.0,62654400.0,1957.0,-73.9801264,40.7552246,0
201385,1269,2.0,4.0,10019.0,O4,5.0,21606.0,500177.0,39.0,0.0,63795150.0,1965.0,-73.9784747,40.7619654,0
201391,1261,2.0,4.0,10036.0,O4,5.0,10575.0,180524.0,22.0,1.0,29554200.0,1989.0,-73.979805,40.7557488,0
201394,1269,2.0,4.0,10019.0,D6,4.0,2209.0,74291.0,73.0,184.0,11382750.0,2015.0,-73.9783412,40.7617211,3
201399,1263,2.0,4.0,10036.0,O4,5.0,11975.0,248896.0,23.0,39.0,31652550.0,1964.0,-73.9811867,40.7582961,0
201416,1269,2.0,4.0,10019.0,O4,5.0,12301.0,205020.0,27.0,1.0,44595900.0,1957.0,-73.9758652,40.7609932,0
201427,1267,2.0,4.0,10019.0,O4,5.0,13625.0,336010.0,36.0,67.0,79907400.0,1977.0,-73.9768041,40.7597693,0
201434,1269,2.0,4.0,10019.0,D6,4.0,1506.0,50648.0,73.0,184.0,7733700.0,2015.0,-73.977973,40.761883,3
201435,1269,2.0,4.0,10019.0,D6,4.0,1506.0,50648.0,73.0,184.0,7733700.0,2015.0,-73.9779188,40.761861,3
201452,1275,2.0,4.0,10017.0,O4,5.0,9250.0,170230.0,24.0,26.0,32378400.0,1923.0,-73.9801743,40.7520709,0
201456,1277,2.0,4.0,10017.0,O4,5.0,13356.0,251043.0,28.0,30.0,80930250.0,2004.0,-73.9803579,40.7535668,0
201473,1277,2.0,4.0,10017.0,O4,5.0,44048.0,1678135.0,60.0,5.0,409013100.0,2017.0,-73.9785534,40.7529654,3
201488,1282,2.0,4.0,10017.0,O4,5.0,43313.0,1174988.0,44.0,3.0,253474200.0,1999.0,-73.9767262,40.7554682,3
201490,1278,2.0,4.0,10017.0,O4,5.0,43313.0,874744.0,26.0,2.0,122128200.0,1914.0,-73.9780948,40.7535911,0
201498,1271,2.0,4.0,10019.0,O4,5.0,14059.0,311501.0,32.0,87.0,52130250.0,1971.0,-73.9774708,40.7632744,0
201507,1276,2.0,4.0,10017.0,O4,5.0,20737.0,600000.0,26.0,4.0,103313250.0,1981.0,-73.9783047,40.7519278,0
201510,1276,2.0,4.0,10017.0,O4,5.0,7325.0,132961.0,21.0,132.0,15457050.0,1917.0,-73.9807334,40.7531524,0
201517,1279,2.0,4.0,10017.0,O4,5.0,16550.0,332312.0,36.0,75.0,38330100.0,1927.0,-73.9794263,40.7548375,0
201521,1275,2.0,4.0,10017.0,O4,5.0,11341.0,201387.0,26.0,8.0,42642450.0,1988.0,-73.9813545,40.7522303,0
201528,1284,2.0,4.0,10017.0,O4,5.0,11675.0,228064.0,24.0,14.0,37290600.0,1955.0,-73.9760581,40.7566621,0
201531,1283,2.0,4.0,10017.0,H9,5.0,7531.0,115924.0,32.0,1.0,14542200.0,2017.0,-73.9773539,40.7566074,0
201534,1286,2.0,4.0,10022.0,O4,5.0,5020.0,74455.0,21.0,2.0,8265600.0,2013.0,-73.9744369,40.7579435,0
201535,1284,2.0,4.0,10017.0,O4,5.0,24775.0,386166.0,28.0,35.0,91664100.0,1962.0,-73.9750944,40.7564176,0
201540,1275,2.0,4.0,10016.0,O4,5.0,4735.0,102079.0,23.0,28.0,15693300.0,1918.0,-73.9803909,40.751758,0
201552,1287,2.0,4.0,10022.0,O4,5.0,21600.0,391114.0,23.0,7.0,55851300.0,1950.0,-73.9752415,40.7588879,0
201558,1288,2.0,4.0,10022.0,O4,5.0,7531.0,164722.0,30.0,1.0,29781000.0,1929.0,-73.974292,40.7591896,0
201567,1287,2.0,4.0,10022.0,O4,5.0,21843.0,360000.0,23.0,37.0,61967250.0,1986.0,-73.9741226,40.7584951,0
201577,1287,2.0,4.0,10022.0,O4,5.0,12501.0,244668.0,24.0,29.0,31542300.0,1929.0,-73.9744943,40.7587834,0
201582,1288,2.0,4.0,10022.0,O4,5.0,6861.0,134039.0,21.0,2.0,26685000.0,1929.0,-73.9741187,40.7594503,0
201595,1285,2.0,4.0,10017.0,O4,5.0,16575.0,401686.0,42.0,7.0,85057650.0,1931.0,-73.976101,40.7576392,3
201601,1290,2.0,4.0,10022.0,O4,5.0,11715.0,236665.0,21.0,49.0,36207900.0,1958.0,-73.9722413,40.7602925,0
201606,1307,2.0,4.0,10022.0,O4,5.0,11050.0,268106.0,35.0,45.0,43407000.0,1983.0,-73.9716033,40.7580609,0
201607,1283,2.0,4.0,10017.0,O4,5.0,80333.0,1351000.0,52.0,2.0,108763650.0,1958.0,-73.9759897,40.7559814,3
201620,1299,2.0,4.0,10017.0,O4,5.0,17573.0,629323.0,43.0,17.0,102332700.0,1982.0,-73.9740996,40.7527476,3
201621,1290,2.0,4.0,10022.0,O4,5.0,7280.0,135000.0,25.0,28.0,16880400.0,1985.0,-73.9725408,40.7604188,0
201623,1290,2.0,4.0,10022.0,O4,5.0,12552.0,272532.0,37.0,43.0,60466500.0,1971.0,-73.9737607,40.7609324,0
201629,1315,2.0,4.0,10017.0,O4,5.0,18993.0,380000.0,28.0,92.0,53970300.0,1958.0,-73.9744146,40.7502719,0
201630,1300,2.0,4.0,10169.0,O4,5.0,69153.0,1212596.0,34.0,1.0,222435000.0,1929.0,-73.9761058,40.7543922,0
201635,1302,2.0,4.0,10017.0,H3,5.0,3348.0,43314.0,22.0,91.0,6538500.0,2014.0,-73.972666,40.7544161,0
201637,1316,2.0,4.0,10017.0,O4,5.0,18578.0,289356.0,31.0,50.0,37296900.0,1966.0,-73.9738693,40.7510156,0
201645,1283,2.0,4.0,10017.0,O4,5.0,7556.0,117629.0,22.0,42.0,14697900.0,1928.0,-73.9770327,40.7565772,0
201646,1336,2.0,4.0,10017.0,RM,4.0,10050.0,110149.0,28.0,80.0,16563614.0,1983.0,-73.9712564,40.7505594,2
201662,1303,2.0,4.0,10017.0,O4,5.0,22083.0,490020.0,50.0,80.0,56789550.0,1983.0,-73.9717851,40.7550115,3
201667,1301,2.0,4.0,10017.0,O4,5.0,81336.0,1586876.0,45.0,35.0,373849200.0,1966.0,-73.9747233,40.7546252,3
201682,1304,2.0,4.0,10022.0,O4,5.0,24100.0,526124.0,41.0,56.0,92158650.0,1970.0,-73.9713553,40.7556345,3
201689,1306,2.0,4.0,10022.0,O4,5.0,15062.0,304640.0,35.0,16.0,45078300.0,1984.0,-73.9707626,40.7572125,0
201867,1284,2.0,4.0,10017.0,O4,5.0,25005.0,656428.0,45.0,38.0,120366000.0,1984.0,-73.9770216,40.7572304,3
203011,146,13.0,33.0,11201.0,D6,4.0,7491.0,91981.0,21.0,106.0,8739000.0,2015.0,-73.9841338,40.6909375,1
203013,146,13.0,33.0,11201.0,O4,5.0,18600.0,393686.0,35.0,4.0,27105750.0,2018.0,-73.9838272,40.6911241,1
203042,140,13.0,33.0,11201.0,H2,5.0,10400.0,212087.0,24.0,2.0,15542100.0,2005.0,-73.9884209,40.6932107,1
203043,145,13.0,33.0,11201.0,H2,5.0,6198.0,94420.0,24.0,1.0,9148950.0,2007.0,-73.9846492,40.6916896,1
203045,148,13.0,33.0,11201.0,D7,4.0,15534.0,456082.0,51.0,494.0,49792050.0,2009.0,-73.9859544,40.692741,1
203048,149,13.0,33.0,11201.0,D7,4.0,46367.0,667250.0,72.0,418.0,19788750.0,1908.0,-73.9823922,40.690402,1
203054,145,13.0,33.0,11201.0,H1,5.0,9005.0,173000.0,25.0,1.0,16428600.0,2007.0,-73.9846601,40.6914838,1
203095,161,15.0,33.0,11201.0,H3,5.0,3400.0,48495.0,22.0,1.0,3449700.0,2019.0,-73.9818879,40.6884806,1
203100,157,15.0,33.0,11201.0,D6,4.0,61925.0,706521.0,52.0,485.0,55005750.0,2018.0,-73.9849634,40.6897875,1
203106,161,15.0,33.0,11201.0,D6,4.0,15015.0,333461.0,43.0,329.0,21330000.0,2018.0,-73.98152,40.688788,1
203142,153,15.0,33.0,11201.0,D6,4.0,13229.0,233431.0,21.0,126.0,14914800.0,2019.0,-73.9887745,40.6915721,1
203333,2060,13.0,33.0,11201.0,O4,5.0,5591.0,332608.0,23.0,1.0,461250.0,2020.0,-73.9831489,40.6925842,1
215936,79,30.0,26.0,11101.0,O4,5.0,82161.0,1359110.0,49.0,11.0,98641350.0,1987.0,-73.9440641,40.7470581,1
216886,1542,2.0,5.0,10075.0,D4,3.0,33944.0,431000.0,21.0,452.0,38812950.0,1961.0,-73.9528807,40.7728901,2
217941,7052,21.0,47.0,11224.0,D6,4.0,95245.0,453758.0,24.0,334.0,9520200.0,1970.0,-73.9936826,40.5736893,1
221199,779,2.0,3.0,10001.0,D6,4.0,6897.0,101476.0,21.0,96.0,12775050.0,2014.0,-73.993648,40.7484109,2
221279,779,2.0,3.0,10001.0,D7,4.0,4543.0,54441.0,23.0,56.0,5812650.0,2018.0,-73.9933918,40.7483011,2
227300,1037,2.0,3.0,10036.0,H2,5.0,14752.0,243912.0,27.0,2.0,27947250.0,2014.0,-73.9881637,40.7602403,0
227310,1052,2.0,3.0,10036.0,D6,4.0,160664.0,2035745.0,46.0,1706.0,202391550.0,1976.0,-73.9937914,40.7593899,3
227378,1037,2.0,3.0,10036.0,H2,5.0,3292.0,75902.0,29.0,1.0,11819250.0,2014.0,-73.9881421,40.7601004,0
227419,147,13.0,33.0,11201.0,O4,5.0,69875.0,978544.0,23.0,1.0,70551450.0,1990.0,-73.9867188,40.6932215,1
228345,1978,5.0,7.0,10027.0,D4,3.0,375650.0,1288976.0,21.0,994.0,58384350.0,1956.0,-73.9586977,40.8125152,2
240655,341,1.0,1.0,10002.0,D4,3.0,79658.0,231417.0,26.0,201.0,10513800.0,1972.0,-73.9848889,40.7161977,2
240776,804,2.0,3.0,10001.0,H2,5.0,4938.0,71500.0,23.0,1.0,9621000.0,2006.0,-73.9914106,40.7466596,0
240779,806,2.0,3.0,10001.0,O4,5.0,3469.0,83642.0,22.0,23.0,8378100.0,1930.0,-73.9920925,40.7484822,0
240782,806,2.0,3.0,10001.0,H3,5.0,9974.0,121000.0,22.0,1.0,17553600.0,2012.0,-73.9912119,40.7481994,0
240874,829,2.0,3.0,10001.0,D7,4.0,18762.0,293978.0,36.0,273.0,37579950.0,2003.0,-73.9904436,40.7455891,2
240940,861,2.0,4.0,10016.0,H3,5.0,4319.0,78843.0,31.0,1.0,15612300.0,2014.0,-73.9849073,40.7463323,0
240942,863,2.0,4.0,10016.0,O4,5.0,15306.0,349683.0,21.0,30.0,30362400.0,1925.0,-73.9838424,40.7476634,0
240981,723,2.0,3.0,10001.0,D3,3.0,74062.0,567000.0,21.0,425.0,61018200.0,1962.0,-74.0012307,40.7485456,2
241015,881,2.0,2.0,10010.0,D6,4.0,8602.0,151346.0,22.0,185.0,19344150.0,1997.0,-73.9823176,40.7404884,2
241027,884,2.0,2.0,10016.0,D4,3.0,9535.0,114407.0,27.0,151.0,14988150.0,1984.0,-73.9836269,40.7433733,2
241029,893,2.0,4.0,10016.0,D6,4.0,8838.0,110949.0,24.0,146.0,10850850.0,1930.0,-73.9789047,40.7491063,2
241063,840,2.0,4.0,10018.0,HB,5.0,6024.0,76000.0,22.0,1.0,13065750.0,2012.0,-73.9847039,40.7520332,0
241064,842,2.0,2.0,10003.0,D4,3.0,31800.0,443389.0,21.0,506.0,50221350.0,1965.0,-73.9925126,40.7358509,2
241084,892,2.0,4.0,10016.0,D4,3.0,5795.0,107504.0,26.0,112.0,12380850.0,1974.0,-73.9781508,40.748033,2
241088,892,2.0,4.0,10016.0,RM,4.0,3680.0,121435.0,31.0,135.0,12589200.0,2002.0,-73.977144,40.7475607,2
241095,878,2.0,2.0,10010.0,D7,4.0,6660.0,181226.0,32.0,168.0,24998400.0,1990.0,-73.9836786,40.7385783,2
241124,889,2.0,2.0,10016.0,RC,5.0,46740.0,977745.0,42.0,2.0,87316398.0,1977.0,-73.9810746,40.7465102,3
241148,1142,3.0,6.0,10023.0,RM,4.0,12778.0,149314.0,21.0,125.0,26769152.0,1989.0,-73.9816255,40.7771498,2
241160,1186,3.0,6.0,10024.0,D4,3.0,12450.0,185041.0,21.0,152.0,16639650.0,1965.0,-73.9828007,40.7843989,2
241175,1156,3.0,6.0,10023.0,D4,3.0,27124.0,403200.0,25.0,188.0,49892850.0,1976.0,-73.987569,40.7748423,2
241194,1171,3.0,6.0,10023.0,RM,4.0,83139.0,630198.0,43.0,622.0,133226550.0,2013.0,-73.9904289,40.7727182,3
241226,1342,2.0,4.0,10022.0,RM,4.0,2542.0,27526.0,24.0,22.0,3993305.0,1982.0,-73.9685586,40.7542806,2
241254,1421,2.0,4.0,10065.0,D4,3.0,20083.0,313188.0,21.0,260.0,37205100.0,1961.0,-73.9628492,40.7661197,2
241255,1419,2.0,4.0,10065.0,RM,4.0,43683.0,343069.0,26.0,290.0,45727667.0,1978.0,-73.9626588,40.7644399,2
241356,1553,2.0,5.0,10128.0,D6,4.0,10067.0,164384.0,22.0,165.0,19528650.0,2002.0,-73.9474992,40.7800048,2
241399,1576,2.0,5.0,10075.0,D4,3.0,18900.0,232400.0,30.0,163.0,20473650.0,1981.0,-73.9488276,40.7710274,2
241621,1868,3.0,6.0,10025.0,RM,4.0,10092.0,191489.0,24.0,198.0,21901050.0,1931.0,-73.9725408,40.7956091,2
242918,3668,8.0,18.0,10473.0,D3,3.0,227120.0,490000.0,21.0,459.0,7389000.0,1965.0,-73.861813,40.824577,2
242919,3670,8.0,18.0,10473.0,D3,3.0,91211.0,216650.0,21.0,209.0,4099050.0,1966.0,-73.8604034,40.8247509,2
243873,735,2.0,3.0,10018.0,D8,3.0,34167.0,440709.0,23.0,399.0,33317550.0,2008.0,-73.9970871,40.7566233,2
246952,1344,16.0,41.0,11233.0,D1,3.0,63254.0,129082.0,25.0,184.0,5693400.0,1950.0,-73.9243144,40.6750846,1
248472,2414,14.0,33.0,11249.0,D6,4.0,26021.0,449695.0,42.0,353.0,39942450.0,2018.0,-73.9666071,40.7159468,1
251662,1446,2.0,5.0,10021.0,D4,3.0,40866.0,560525.0,34.0,466.0,48340800.0,1963.0,-73.9567328,40.7676354,2
252844,1171,3.0,6.0,10069.0,D6,4.0,50574.0,589670.0,40.0,523.0,64358550.0,1998.0,-73.9879006,40.7783968,3
262925,1417,2.0,4.0,10065.0,D7,4.0,5250.0,113438.0,30.0,68.0,8626500.0,2017.0,-73.964623,40.7636692,2
265648,117,2.0,1.0,10038.0,D4,3.0,186750.0,515425.0,21.0,465.0,49826250.0,1960.0,-73.9998521,40.7125262,2
265657,121,2.0,1.0,10007.0,O4,5.0,50184.0,1056600.0,39.0,1.0,70305750.0,1914.0,-74.0036757,40.7129735,0
265688,158,2.0,1.0,10007.0,Z1,8.0,74180.0,635000.0,31.0,31.0,50865300.0,1933.0,-74.0023122,40.713657,0
265818,233,2.0,1.0,10013.0,H1,5.0,14470.0,121165.0,26.0,0.0,22947300.0,1914.0,-73.9998377,40.7197751,0
266212,351,2.0,1.0,10002.0,D4,3.0,47091.0,198260.0,23.0,182.0,14551650.0,1972.0,-73.9884889,40.7170627,2
266925,548,2.0,1.0,10003.0,D6,4.0,12527.0,218985.0,21.0,270.0,25076250.0,1930.0,-73.9950677,40.7307046,2
266964,555,2.0,2.0,10003.0,D4,3.0,54617.0,718220.0,21.0,371.0,66250800.0,1960.0,-73.9911023,40.7311902,2
266971,548,2.0,1.0,10003.0,RM,4.0,36050.0,512503.0,31.0,391.0,61523550.0,1965.0,-73.9930761,40.7304986,2
266985,548,2.0,1.0,10003.0,D6,4.0,37400.0,489709.0,35.0,486.0,69371550.0,1976.0,-73.9934441,40.7300705,2
267003,556,1.0,2.0,10003.0,H8,8.0,17645.0,181380.0,26.0,212.0,14938650.0,2006.0,-73.9892656,40.7321095,0
267394,748,2.0,3.0,10001.0,D4,3.0,206175.0,817317.0,21.0,763.0,68421600.0,1963.0,-73.9992277,40.7467286,2
267413,749,2.0,3.0,10001.0,D4,3.0,49375.0,202095.0,22.0,186.0,17412300.0,1963.0,-73.9996319,40.7478292,2
267428,749,2.0,3.0,10001.0,D4,3.0,59250.0,232793.0,22.0,189.0,16824600.0,1963.0,-73.9979681,40.7471485,2
267440,752,2.0,3.0,10001.0,D4,3.0,84550.0,398907.0,22.0,567.0,37260450.0,1963.0,-73.9987115,40.7497972,2
267669,778,2.0,3.0,10001.0,D6,4.0,9826.0,146508.0,21.0,90.0,12564900.0,0.0,-73.9940884,40.7477824,0
267671,776,2.0,3.0,10001.0,O4,5.0,9605.0,173491.0,21.0,42.0,12500100.0,1925.0,-73.9966292,40.7472089,0
267697,778,2.0,3.0,10001.0,O4,5.0,12560.0,240534.0,21.0,104.0,25915050.0,1929.0,-73.9933738,40.7477659,0
267711,799,2.0,3.0,10011.0,H2,5.0,7406.0,172767.0,45.0,1.0,36060300.0,2019.0,-73.9943125,40.7441621,3
267729,800,2.0,3.0,10001.0,H2,5.0,8527.0,185831.0,40.0,1.0,17131950.0,2016.0,-73.9927462,40.744302,0
267735,800,2.0,3.0,10011.0,H2,5.0,7112.0,154812.0,42.0,1.0,16519050.0,2019.0,-73.9929411,40.7440605,3
267748,802,2.0,3.0,10001.0,H2,5.0,6476.0,64764.0,24.0,1.0,14059800.0,2006.0,-73.9922517,40.7453971,0
267755,801,2.0,3.0,10001.0,H1,5.0,9826.0,122236.0,21.0,1.0,21118050.0,2010.0,-73.9937277,40.7455289,0
267767,802,2.0,3.0,10001.0,D6,4.0,15677.0,269947.0,31.0,297.0,47457900.0,2000.0,-73.9915046,40.7452571,2
267775,800,2.0,3.0,10001.0,H3,5.0,5431.0,55916.0,21.0,1.0,11855700.0,2001.0,-73.9942294,40.7449334,0
267787,802,2.0,3.0,10001.0,H2,5.0,11850.0,147220.0,21.0,313.0,13221450.0,2014.0,-73.9926522,40.7458857,0
267805,805,2.0,3.0,10001.0,O4,5.0,7714.0,190325.0,25.0,72.0,10359900.0,1928.0,-73.9924138,40.7480513,0
267815,806,2.0,3.0,10001.0,H1,5.0,19011.0,473391.0,28.0,538.0,42259050.0,1929.0,-73.991663,40.7487045,0
267833,803,2.0,3.0,10001.0,H2,5.0,4938.0,105328.0,35.0,1.0,9905850.0,2019.0,-73.9920747,40.7464483,0
267841,816,2.0,3.0,10011.0,D4,3.0,33550.0,350800.0,21.0,439.0,35672850.0,1964.0,-73.9941652,40.7366964,2
267844,803,2.0,3.0,10001.0,H2,5.0,7571.0,217166.0,46.0,1.0,34189650.0,2018.0,-73.992432,40.7465993,3
267887,825,2.0,3.0,10010.0,D6,4.0,8063.0,117133.0,25.0,49.0,4896000.0,2018.0,-73.9909456,40.742526,2
267916,827,2.0,3.0,10010.0,D7,4.0,29625.0,428340.0,36.0,410.0,59175900.0,2005.0,-73.9912233,40.7443376,2
267924,831,2.0,3.0,10001.0,H2,5.0,7718.0,101189.0,26.0,1.0,4852800.0,2020.0,-73.989469,40.7468461,0
267938,832,2.0,4.0,10001.0,H9,5.0,5769.0,78211.0,21.0,198.0,12643650.0,2018.0,-73.9864122,40.7464313,0
267963,830,2.0,3.0,10001.0,H3,5.0,4351.0,50150.0,22.0,1.0,9290250.0,2012.0,-73.9891912,40.7460419,0
267971,830,2.0,3.0,10001.0,H1,5.0,11525.0,272334.0,40.0,1.0,9840600.0,2018.0,-73.9891552,40.7457262,0
267978,830,2.0,3.0,10001.0,H1,5.0,6641.0,272334.0,40.0,1.0,5670450.0,2018.0,-73.9889351,40.7455725,0
268006,837,2.0,4.0,10018.0,H1,5.0,6430.0,91099.0,22.0,1.0,11117250.0,2013.0,-73.9854623,40.7502519,0
268025,837,2.0,4.0,10018.0,H3,5.0,5925.0,79000.0,25.0,1.0,12641400.0,2010.0,-73.9858159,40.7504002,0
268026,834,2.0,4.0,10001.0,D6,4.0,9000.0,194422.0,41.0,224.0,23850450.0,2016.0,-73.9871228,40.7484104,3
268054,838,2.0,4.0,10018.0,H2,5.0,4246.0,56572.0,22.0,139.0,8993250.0,2017.0,-73.9839861,40.7504384,0
268057,840,2.0,4.0,10018.0,H2,5.0,4148.0,88551.0,34.0,173.0,549000.0,2018.0,-73.984942,40.7524586,0
268070,840,2.0,4.0,10018.0,H2,5.0,11159.0,133564.0,27.0,1.0,15219900.0,2019.0,-73.9838125,40.7519123,0
268106,855,2.0,2.0,10010.0,O4,5.0,22218.0,524937.0,43.0,159.0,42750450.0,1971.0,-73.9862687,40.7423828,3
268112,857,2.0,2.0,10016.0,O4,5.0,11100.0,258639.0,24.0,73.0,44421300.0,1927.0,-73.9870767,40.7443646,0
268113,858,2.0,4.0,10016.0,D8,3.0,21181.0,407555.0,48.0,406.0,61618500.0,1998.0,-73.9862141,40.7446417,3
268114,856,2.0,2.0,10010.0,O4,5.0,11553.0,217991.0,21.0,35.0,26695350.0,1913.0,-73.9872284,40.7434397,0
268115,851,2.0,2.0,10010.0,RM,4.0,10714.0,147728.0,51.0,65.0,30519456.0,2008.0,-73.9881059,40.7405084,3
268117,851,2.0,2.0,10010.0,RM,4.0,28028.0,363054.0,29.0,426.0,63643051.0,1985.0,-73.9888889,40.7407939,2
268135,855,2.0,2.0,10010.0,O4,5.0,19750.0,389000.0,21.0,2.0,93179250.0,1913.0,-73.9855903,40.7420973,0
268152,860,2.0,4.0,10016.0,D6,4.0,3523.0,24212.0,21.0,21.0,2221650.0,2020.0,-73.9855354,40.7457697,2
268156,858,2.0,2.0,10016.0,D8,3.0,9463.0,229251.0,46.0,123.0,26319150.0,2018.0,-73.9847202,40.7441612,3
268168,860,2.0,4.0,10016.0,D6,4.0,22151.0,407521.0,56.0,201.0,45695700.0,2017.0,-73.9851529,40.7457175,3
268180,859,2.0,4.0,10016.0,H3,5.0,3703.0,50997.0,23.0,1.0,2197800.0,2017.0,-73.9855319,40.7453086,0
268186,862,2.0,4.0,10016.0,O4,5.0,4686.0,98847.0,22.0,47.0,9362250.0,1929.0,-73.9840736,40.7467192,0
268187,863,2.0,2.0,10016.0,D6,4.0,15800.0,341952.0,21.0,367.0,33798600.0,1913.0,-73.9819478,40.7468699,2
268213,863,2.0,4.0,10016.0,O4,5.0,13000.0,235564.0,24.0,78.0,44318700.0,1927.0,-73.9834418,40.7476441,0
268335,880,2.0,2.0,10010.0,D4,3.0,12837.0,150340.0,26.0,191.0,17988300.0,1987.0,-73.9843349,40.7405353,2
268338,879,2.0,2.0,10010.0,D6,4.0,7702.0,101857.0,22.0,327.0,8804700.0,1928.0,-73.9840176,40.7395033,2
268395,879,2.0,2.0,10010.0,RC,5.0,14516.0,285499.0,21.0,306.0,24316200.0,2006.0,-73.9831949,40.7392753,0
268521,892,2.0,4.0,10016.0,RM,4.0,10368.0,118614.0,21.0,119.0,18618305.0,2006.0,-73.9797169,40.7486399,2
268527,887,2.0,2.0,10016.0,O4,5.0,21558.0,449437.0,34.0,78.0,31475700.0,1970.0,-73.982089,40.7454015,0
268533,888,2.0,2.0,10016.0,RC,5.0,10765.0,208233.0,21.0,2.0,20367000.0,1962.0,-73.9801185,40.7454121,0
268538,892,2.0,4.0,10016.0,D4,3.0,9895.0,129964.0,24.0,117.0,12089700.0,1966.0,-73.9783783,40.7477558,2
268557,890,2.0,2.0,10016.0,D4,3.0,13054.0,200000.0,22.0,243.0,20199600.0,1953.0,-73.9806377,40.7470591,2
268625,904,2.0,2.0,10010.0,H8,8.0,4805.0,69706.0,22.0,2.0,7686450.0,2001.0,-73.9820511,40.7386741,0
268818,919,2.0,4.0,10016.0,D8,3.0,37219.0,624519.0,52.0,470.0,62190900.0,1997.0,-73.9746934,40.7479335,3
268829,919,2.0,4.0,10016.0,D8,3.0,11932.0,168555.0,25.0,193.0,22298400.0,1971.0,-73.9748485,40.7482025,2
268855,920,2.0,4.0,10016.0,D8,3.0,22111.0,373248.0,36.0,372.0,46598850.0,2015.0,-73.9745054,40.7487075,2
268856,918,2.0,4.0,10016.0,RB,5.0,33798.0,396248.0,24.0,26.0,26402855.0,2012.0,-73.9749498,40.7472885,0
268912,928,2.0,2.0,10010.0,RM,4.0,16819.0,191225.0,21.0,209.0,39875890.0,2007.0,-73.9794463,40.7369554,2
268913,931,2.0,2.0,10010.0,H8,8.0,19750.0,140423.0,25.0,1.0,15397200.0,1984.0,-73.9780925,40.7387832,0
268961,944,2.0,4.0,10016.0,D6,4.0,33122.0,438635.0,36.0,720.0,43039800.0,1980.0,-73.9724525,40.7470876,2
268986,944,2.0,4.0,10016.0,D8,3.0,13845.0,268874.0,27.0,255.0,28845900.0,2000.0,-73.9731994,40.7475489,2
269001,1030,2.0,4.0,10019.0,D4,3.0,10050.0,122071.0,23.0,90.0,12970800.0,1968.0,-73.9800146,40.7669638,2
269022,1124,3.0,6.0,10023.0,D4,3.0,10217.0,192543.0,29.0,153.0,21868650.0,1927.0,-73.9771486,40.776408,2
269050,1141,3.0,6.0,10023.0,RM,4.0,17514.0,216606.0,29.0,270.0,33572250.0,1977.0,-73.9825427,40.7768096,2
269105,1164,3.0,6.0,10023.0,D6,4.0,12975.0,218851.0,22.0,265.0,17927550.0,1926.0,-73.9836288,40.7797659,2
269145,1171,3.0,6.0,10069.0,D9,3.0,27437.0,631204.0,33.0,506.0,67217400.0,1999.0,-73.988385,40.7751525,2
